id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;target_language;definition_type;definition;notes;gloss;keywords;segmentation;etymology;related;derived;synonyms;antonyms;hypernyms;hyponyms;comments;score;votes
-POCXTpGoN;False;2019-05-05T22:36:32.217Z;oldexamples;pỏe mu nẻ jỏe hó líqhō da.;False;[];;;;;;[];[];[];eng;informal;(A0882) They and her have separate skill levels.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
4TYDhIsU1L;False;2019-05-05T22:36:32.309Z;oldexamples;pỏe mu nẻ jỏe kỏı hó líqhō da.;False;[];;;;;;[];[];[];eng;informal;(A0883) They are her have separate skill levels at walking.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
m0Da4JkYzG;False;2019-05-05T22:36:32.405Z;oldexamples;chẻo pỏe mu nẻ jảı póq da.;False;[];;;;;;[];[];[];eng;informal;(A0884) The friends are all separate amounts of happy.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
8EBgySVePj;False;2019-05-05T22:36:32.501Z;oldexamples;pỏe mỉu jí báq pỏq da.;False;[];;;;;;[];[];[];eng;informal;(A0885) My opinions are different (separate) from those of a typical person.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
TuTPsoYT0;False;2019-05-05T22:36:32.600Z;oldexamples;tẻ hỉao ní kủnē da.;False;[];;;;;;[];[];[];eng;informal;(A0886) This dog is injured.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Y9huFxQhAy;False;2019-05-05T22:36:32.703Z;oldexamples;tẻ kảqgāı ní nủeq da.;False;[];;;;;;[];[];[];eng;informal;(A0887) This meat is seen.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
fyOOgoirVm;False;2019-05-05T22:36:32.800Z;oldexamples;tẻ gảı ní rẻq da.;False;[];;;;;;[];[];[];eng;informal;(A0888) This person was sensed.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
t7aULqsMiL;False;2019-05-05T22:36:32.900Z;oldexamples;tẻ kỏe dé da.;False;[];;;;;;[];[];[];eng;informal;(A0889) The beautiful thing was chosen.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
JwL_6honGM;False;2019-05-05T22:36:32.994Z;oldexamples;tẻ kỏe dé sa púı da.;False;[];;;;;;[];[];[];eng;informal;(A0890) The beautiful thing was chosen out of many things.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mnyZ1ZvTo5;False;2019-05-05T22:36:33.177Z;oldexamples;mả hảı tẻ dủa mûaq cáq moq.;False;[];;;;;;[];[];[];eng;informal;(A0892) Is it already known that the conductor is dead?;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hoQLCb5ph0;False;2019-05-05T22:36:33.267Z;oldexamples;tẻ dủa mûaq hó ba.;False;[];;;;;;[];[];[];eng;informal;(A0893) Let it be known that he is dead.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
k8iU8Yu8P-;False;2019-05-05T22:36:33.360Z;oldexamples;kỏe jí súq túq pỏq lî mảı ja póq ja dé da.;False;[];;;;;;[];[];[];eng;informal;(A0894) I choose you, beautiful, out of all people, to love.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
PU_crWlECS;False;2019-05-05T22:36:33.457Z;oldexamples;kỏe mảı jí súq túq pỏq da.;False;[];;;;;;[];[];[];eng;informal;(A0895) I choose you, out of all people, to love.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
5QUwF-ZS5;False;2019-05-05T22:36:33.544Z;oldexamples;kỏe rủaq jí pũ bû da.;False;[];;;;;;[];[];[];eng;informal;(A0896) I chose to declare that it is false.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
DHHR_Oo9Ly;False;2019-05-05T22:36:33.635Z;oldexamples;kỏe rủaq jí jĩa jêo da.;False;[];;;;;;[];[];[];eng;informal;(A0897) I chode to declare that it is true.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
a-FLJHBRNX;False;2019-05-05T22:36:33.724Z;oldexamples;keo, hảı kỏe tảo jí da!;False;[];;;;;;[];[];[];eng;informal;(A0898) But, I have already decided what to do!;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
NDFi68xUSF;False;2019-05-05T22:36:33.925Z;oldexamples;jủaı kùı tîshā sa rúaı nẻoq gòe túao mỉnū da.;False;[];;;;;;[];[];[];eng;informal;(A0940) There is seriousness because some noble Mr./Mrs./Ms./Miss. will arrive in few minutes.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Pp6UQWONPo;False;2019-05-05T22:36:34.020Z;oldexamples;tủa củaı púı dỉao chúao da.;False;[];;;;;;[];[];[];eng;informal;(A0941) Many drops make the window wet.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
3E5KF7buH5;False;2019-05-05T22:36:34.110Z;oldexamples;lỉaq gủ pósūq lỏaq shè rôe súq da.;False;[];;;;;;[];[];[];eng;informal;(A0942) Your buttocks are a pair if you are healthy.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ieONqUMayC;False;2019-05-05T22:36:34.202Z;oldexamples;nủoı sa núq pójī lỏaq da.;False;[];;;;;;[];[];[];eng;informal;(A0943) Some worm-like animal chews on my buttock.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
_JR29AlN8m;False;2019-05-05T22:36:34.294Z;oldexamples;dỏe shủo míao gío chà nûoq máq hóegīo da.;False;[];;;;;;[];[];[];eng;informal;(A0944) Moon functions as a light source in manner that it reflects sunlight.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
KCRhvxvz6T;False;2019-05-05T22:36:34.392Z;oldexamples;bủe púı rỉq lỉao pójī nủotōq da.;False;[];;;;;;[];[];[];eng;informal;(A0945) Many green fungi live in my mattress.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Rb2tRGh8G8;False;2019-05-05T22:36:34.484Z;oldexamples;kủoı shủeq ní rǐoq ríqchāı da.;False;[];;;;;;[];[];[];eng;informal;(A0946) This type of green tea is less bitter.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
XDzL-mKfM;False;2019-05-05T22:36:34.576Z;oldexamples;kủoı sỏe ní rǐoq káfē da.;False;[];;;;;;[];[];[];eng;informal;(A0947) This type of coffee is less sour.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
qAG5HZxV-z;False;2019-05-05T22:36:34.768Z;oldexamples;dảosī súq díu sǔ hı ráı moq.;False;[];;;;;;[];[];[];eng;informal;(A0949) You are interested in the science of what thing?;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
pIuovrSyIT;False;2019-05-05T22:36:34.869Z;oldexamples;hỏaqgīo sa lóe nìe héaqkīu gỉokēa ba.;False;[];;;;;;[];[];[];eng;informal;(A0950) Let/May some fire be a flame-light in portable lamp.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
8H7uf2StPA;False;2019-05-05T22:36:34.957Z;oldexamples;hỏaq chòe jûoq bủ shủe tỉ kúoq da.;False;[];;;;;;[];[];[];eng;informal;(A0951) It burns until even bone doesn't remain.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
5LOh72ESxK;False;2019-05-05T22:36:35.052Z;oldexamples;chỉopūı rủaq náqdēo tî cáı nỏı pésō pǒhō da.;False;[];;;;;;[];[];[];eng;informal;(A0952) Boy repeatedly asserts that strong pain is at his penis.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HIzR5C2Lxf;False;2019-05-05T22:36:35.153Z;oldexamples;chỉ sıa póq chêaq tảı hóı gỏıchē da.;False;[];;;;;;[];[];[];eng;informal;(A0953) Nobody believes that the doctor is trusted to succeed.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
h5MlByYB_a;False;2019-05-05T22:36:35.243Z;oldexamples;chẻ jí gûaı jủq hỉe ja dó héqchūo tỉaı tì méaqcē da.;False;[];;;;;;[];[];[];eng;informal;(A0954) I am a worker of accepting and transporting container boxes at harbour.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
5QyiDUcjWx;False;2019-05-05T22:36:35.339Z;oldexamples;hı chúecē pa sỏq fủı tỉshā kóı fǎ máq ní moq.;False;[];;;;;;[];[];[];eng;informal;(A0955) Which train station is the easiest to arrive at for walker going there from here?;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Ip8ZAGlXY;False;2019-05-05T22:36:35.521Z;oldexamples;shéaqsāo mẻı roı híaodāı hỉu pa rẻa hóı dỏaq da.;False;[];;;;;;[];[];[];eng;informal;(A0957) Tall mountain and dangerous river are border of the settlement.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
P3Qhl1JYFw;False;2019-05-05T22:36:35.609Z;oldexamples;shủı tỉ hı ráı gùq rúqnūao moq.;False;[];;;;;;[];[];[];eng;informal;(A0958) What is hidden underneath rainbow?;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
svaVuDpZPc;False;2019-05-05T22:36:35.705Z;oldexamples;tỉdūashō púqhō kúo kảtō jéoq nǐe póetōq da.;False;[];;;;;;[];[];[];eng;informal;(A0959) They find out that black cat is at hollow inside of wall.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vsG_ubtvUB;False;2019-05-05T22:36:35.794Z;oldexamples;kủeq mórī gúe rẻa sǔ déaq da.;False;[];;;;;;[];[];[];eng;informal;(A0960) Ants gathers at corner of floor.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
gZYnZdEv91;False;2019-05-05T22:36:35.889Z;oldexamples;gỉq lẻ hôaı mỏaq róaqrōaq sa pó súq da.;False;[];;;;;;[];[];[];eng;informal;(A0961) It's unlikely that grandparent still remembers something of yours.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
lVKxHG-1BK;False;2019-05-05T22:36:35.980Z;oldexamples;pủjāo fûo hó jí sõq pủjūı da.;False;[];;;;;;[];[];[];eng;informal;(A0962) It's a long time ago that he/she was in contact with me most recently.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
aXyZ1_xkIS;False;2019-05-05T22:36:36.067Z;oldexamples;tu ní chảo pa tẻ lî bỏnūa jũaochīaı da.;False;[];;;;;;[];[];[];eng;informal;(A0963) All of that cars are stolen ones.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
UPE9iTN_A4;False;2019-05-05T22:36:36.159Z;oldexamples;hủogāıkīu sa pó jíao ga chủa pǒ búdāchūaq ba.;False;[];;;;;;[];[];[];eng;informal;(A0964) Make some god's name of Buddhism audible.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
feSx4h1W-p;False;2019-05-05T22:36:36.251Z;oldexamples;dũcēo bı pú dủ sẻ dẻa pǒ chíq pa kẻq pỏ shúao da.;False;[];;;;;;[];[];[];eng;informal;(A0965) It turns out that what seemed to be a result of hitting of a bug is poo of a bird.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
0UZDaf2Wzs;False;2019-05-05T22:36:36.340Z;oldexamples;rẻaq ru jỉaı go pójī gỉeshīo ba.;False;[];;;;;;[];[];[];eng;informal;(A0966) Recline on and hold my shoulder.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
sQ8lZUUwdT;False;2019-05-05T22:36:36.429Z;oldexamples;bủ kỉu rỉudōa fúq tě gẻı da.;False;[];;;;;;[];[];[];eng;informal;(A0967) An article of clothing which has been worn is not able to be given back.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
xVgftA4Ip;False;2019-05-05T22:36:36.523Z;oldexamples;mủoq ní chúaı nỏaı roı kéaq dủaobōe da.;False;[];;;;;;[];[];[];eng;informal;(A0968) This is made of frozen milk and salty cookies.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
fy9AXAwAr6;False;2019-05-05T22:36:36.627Z;oldexamples;nẻo púı shỉapōaqsē ní kỏıtīeq da.;False;[];;;;;;[];[];[];eng;informal;(A0969) Many pieces of broken glass are on this walking way.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
YxEOc8u8oa;False;2019-05-05T22:36:36.737Z;oldexamples;jủoq jí gôı go ja dó shìu dûı rẻoq da.;False;[];;;;;;[];[];[];eng;informal;(A0970) I should be treated before it's too late.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
fErc7JjhF7;False;2019-05-05T22:36:36.839Z;oldexamples;dủı sẻakūaı jí lî fả go bíajīo da.;False;[];;;;;;[];[];[];eng;informal;(A0971) I am too exhausted to go to hospital.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
7zC-2s3iz3;False;2019-05-05T22:36:36.944Z;oldexamples;kủaq kủaı mủaq hó chãqtū cã nỏılīe da.;False;[];;;;;;[];[];[];eng;informal;(A0972) Painfully, he/she shows urge to be dead every day.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
FKfewTn54y;False;2019-05-05T22:36:37.146Z;oldexamples;sôa sìu hóq hǒı pa sủao jĩjīe.;False;[];;;;;;[];[];[];eng;informal;(A0974) ;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
OtYFiWAk1r;False;2019-05-05T22:36:37.245Z;oldexamples;sa jóe sǔ kủq nò híqlītōaq pa rủogī sỏa jí ba.;False;[];;;;;;[];[];[];eng;informal;(A0975) ;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
yroJyWNia;False;2019-05-05T22:36:37.540Z;oldexamples;nỏa sủaı fỉeq púı shủaı kủqtōaı da.;False;[];;;;;;[];[];[];eng;informal;(A0978) It is hard to quickly create many simple sentences.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
OAMksFCWw9;False;2019-05-05T22:36:37.741Z;oldexamples;nảı shỏ mủo tủa dủa jí súq tu lú dủa jí hóa pỏ póq gẻo da.;False;[];;;;;;[];[];[];eng;informal;(A0980) Now I have told you all I know about the person.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
D7n77RO_Ps;False;2019-05-05T22:36:37.851Z;oldexamples;nỏqrūe kúochāı pǒ ní hảqrīaq na jìe jí da.;False;[];;;;;;[];[];[];eng;informal;(A0981) This restaurant's black tea is weak in flavour to me.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
dZdKTkRnqK;False;2019-05-05T22:36:38.385Z;oldexamples;dủatūa cu rêoq pǒ léaqsīe chảochūe ka.;False;[];;;;;;[];[];[];eng;informal;(A0986) ;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Zrd1TPBs3Y;False;2019-05-05T22:36:38.911Z;oldexamples;pỏ súq ní tỏesē ka.;False;[];;;;;;[];[];[];eng;informal;(A0991) This slice is hereby yours.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
scSY7FFYUM;False;2019-05-05T22:36:39.010Z;oldexamples;tủa fả jí súq húıtāojīo ka.;False;[];;;;;;[];[];[];eng;informal;(A0992) I am taking you to jail.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
w0cb2EoycF;False;2019-05-05T22:36:39.210Z;oldexamples;ta núaq bı póhō nỉq pảsūkāshī pa shỏ jảq gẻaq da.;False;[];;;;;;[];[];[];eng;informal;(A0994) As for that night, her new dress got very dirty.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
6JCvCqWyL7;False;2019-05-05T22:36:39.307Z;oldexamples;pósūq tỏakūe bı nảı chỏq hó máq ju bủ dủa nảı tỉ jí hó hı ráı da.;False;[];;;;;;[];[];[];eng;informal;(A0995) As for your dictionary, he is currently using it (I don't know where he is now).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Is-FTNSE50;False;2019-05-05T22:36:39.416Z;oldexamples;jỏe jỏaı ní kủnē lî pỏ márīhūanā ga shỉq sè pûıchīo chỉetūa da.;False;[];;;;;;[];[];[];eng;informal;(A0996) This dog is skilled at searching for the smell of marijuana as a result of teaching (it) many times.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hzbwzYlZ98;False;2019-05-05T22:36:39.514Z;oldexamples;náq hěaq hóa tóechūo pa chỏıdēa sa púq pỏq nãıpū da.;False;[];;;;;;[];[];[];eng;informal;(A0997) As for the man carrying the knife, he just stabbed the people.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
S_eniyBlp;False;2019-05-05T22:36:39.616Z;oldexamples;pủ dủ nảq jìe jí keo nảı mỉu dảı lẻ bủ hảo da.;False;[];;;;;;[];[];[];eng;informal;(A0998) They seemed to be male to me, but now (I) think that it is possible they probably aren't.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
FtKh0YkRzR;False;2019-05-05T22:36:39.716Z;oldexamples;ní sảq jẻatōaı bı sủe tẻq cu néıfūenēıhēınēı ka.;False;[];;;;;;[];[];[];eng;informal;(A0999) As for these 3 transactions, there was promise of paying the 999 (dollars).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
lBCfemqCmB;False;2019-05-05T22:36:39.816Z;oldexamples;sủaojīekūaq púq jỉ kô bỉq súq lúı chỏaq ka.;False;[];;;;;;[];[];[];eng;informal;(A1000)  We celebrate you being the 1000th visitor!;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LQ_kqXWAsn;False;2019-05-05T22:52:08.041Z;oldexamples;mả mỉu súq jêı hó mí chảq moq?;False;[];;;;;;[];[];[];eng;informal;(A0481) Do you think he is Chang?;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
PtzYfJ-pVQ;False;2019-05-05T22:52:08.125Z;oldexamples;bủ jêı jí hó da.;False;[];;;;;;[];[];[];eng;informal;(A0482) I am not him.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
N6Q1F-peL;False;2019-05-06T00:06:24.849Z;seaqtaq;kunēchōa;True;[];;;;;;[];[];[];eng;informal;▯ barks (▯);[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
x9WItg9YH;False;2019-05-06T12:48:29.254Z;uakci;hıaotāochō;True;[];;;;;;[];[];[];eng;informal;"▯ is a sadist; ▯ is sadistic towards ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
04AO0Mt1u;False;2019-05-06T12:49:15.264Z;uakci;hıaojūqchō;True;[];;;;;;[];[];[];eng;informal;"▯ is a masochist; ▯ is enjoys the hurt from ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
b9FAqSppX;False;2019-05-06T15:00:54.382Z;Hoemai;helēq;True;[];;;;;;[];[];[];eng;informal;▯ is an elbow bone/ulna (The bone of the forearm that extends from the elbow to the wrist on the side opposite to the thumb).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
xVDpSTCZ9;False;2019-05-06T15:05:06.361Z;Hoemai;tıbīa;True;[];;;;;;[];[];[];eng;informal;▯ is a tibia/shinbone (the inner and usually the larger of the two bones of the leg or hind limb below the knee).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2rhzvHKvU;False;2019-05-06T18:07:24.824Z;Ilmen;choakāo;True;[];;;;;;[];[];[];eng;informal;▯ is a voice recording.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
pQi8W8ZaP;False;2019-05-06T21:04:37.904Z;Hoemai;reotuaı;True;[];;;;;;[];[];[];eng;informal;▯ is a chromosome.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
aWYtRmDzM;False;2019-05-07T01:20:10.888Z;oldexamples;pósūq tỏakūe bı nảı chỏq hó máq, ju bủ dủa jí nâı tỉ hó hı ráı da.;False;[];;;;;;[];[];[];eng;informal;(A0995) As for your dictionary, he is currently using it (I don't know where he is now).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
nKAAsPYxW;False;2019-05-07T02:43:22.823Z;uakci;roao;True;[];;;;;;[];[];[];eng;informal;"▯ decorates/adorns ▯; ▯ is a decoration/embellishment to ▯.";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'oao is deprecated'), ('date', '2020-05-14T22:47:00.278Z'), ('author', 'akesi')])];0;OrderedDict([('uakci', 1), ('akesi', -1)])
hCLe1vfjX;False;2019-05-07T12:04:18.055Z;Hoemai;jao kāq bīu;False;[];;;;;;[];[];[];eng;informal;▯ is a telescope.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
DMHzJD1bs;False;2019-05-07T12:13:19.790Z;uakci;jaqjāq;True;[];;;;;;[];[];[];eng;informal;▯ is extremely the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
WWSZ02gUV;False;2019-05-07T12:32:19.260Z;Hoemai;fasīao;True;[];;;;;;[];[];[];eng;informal;▯ is the origin of ▯'s journey to place ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
dhEPLMnoV;False;2019-05-08T01:31:37.775Z;seaqtaq;shaotāq;True;[];;;;;;[];[];[];eng;informal;▯ wants to satisfy property ▯.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
PmFxACYLS;False;2019-05-08T09:02:28.868Z;Ilmen;feıjāq;True;[];;;;;;[];[];[];eng;informal;▯ is furious/mad.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hG29xm3f-;False;2019-05-11T07:50:29.828Z;uakci;soeq;True;[];;;;;;[];[];[];eng;informal;▯ is familiar.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ujN708dN_;False;2019-05-11T13:16:56.460Z;seaqtaq;dekāıdīu;True;[];;;;;;[];[];[];eng;informal;▯is calligraphy;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HhlQSgsvK;False;2019-05-11T13:18:01.387Z;seaqtaq;goıjūq;True;[];;;;;;[];[];[];eng;informal;▯is a patient;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ssbmQt5Kv;False;2019-05-11T13:20:29.591Z;seaqtaq;joqtōaı;True;[];;;;;;[];[];[];eng;informal;▯ is a protein;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'From greek ""prōteios,"" ""primary""'), ('date', '2019-05-11T13:22:30.102Z'), ('author', 'seaqtaq')])]";0;OrderedDict()
Ka3-I7fsZ;False;2019-05-11T13:21:44.462Z;seaqtaq;joqtōaıhūı;True;[];;;;;;[];[];[];eng;informal;▯ is a prion;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
gkMpURS_4;False;2019-05-11T14:30:06.297Z;Ilmen;taqbū;True;[];;;;;;[];[];[];eng;informal;▯ is taboo.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'From Proto-Austronesian ""tambu"".'), ('date', '2019-05-11T14:31:24.586Z'), ('author', 'Ilmen')])]";0;OrderedDict()
bOeFpvkQ-;False;2019-05-11T22:32:34.805Z;uakci;mıtā;True;[];;;;;;[];[];[];eng;informal;"▯ is ▯ times the unit metre (meter); ▯ = ▯ m.";[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'see notes under #iXWeLjKzq'), ('date', '2019-05-11T22:32:50.515Z'), ('author', 'uakci')])];0;OrderedDict()
ZPlsDq4fx;False;2019-05-12T00:36:42.440Z;Hoemai;kenā;True;[];;;;;;[];[];[];eng;informal;▯ is a stork.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
cUrN2Hp65;False;2019-05-13T19:37:46.012Z;Ilmen;duobō;True;[];;;;;;[];[];[];eng;informal;▯ gestures, changes posture, shape or orientation.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
jDxk00G7O;False;2019-05-13T19:45:35.893Z;Ilmen;lupāqjīoqjūq;True;[];;;;;;[];[];[];eng;informal;▯ deduces proposition ▯ from proposition ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mwIQltKi3;False;2019-05-13T20:36:35.698Z;Ilmen;gaısē;True;[];;;;;;[];[];[];eng;informal;"▯ is a perception; ▯ is a perception of ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
N8sGbXekL;False;2019-05-13T20:37:07.981Z;Ilmen;gaırāq;True;[];;;;;;[];[];[];eng;informal;▯ is perceptual.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
KU9aOV_hz;False;2019-05-13T20:39:56.527Z;Ilmen;joqrēo;True;[];;;;;;[];[];[];eng;informal; ▯ is a hue.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
OYX7qx11W;False;2019-05-13T20:47:29.469Z;Ilmen;dufāq;True;[];;;;;;[];[];[];eng;informal;▯ is a phenomenon.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jv1RJ5UJE;False;2019-05-13T20:51:37.343Z;Ilmen;lurīaı;True;[];;;;;;[];[];[];eng;informal;"▯ justifies/warrants ▯; ▯ is a good, acceptable reason for ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
W0zMN_4Xh;False;2019-05-14T18:31:05.447Z;Ilmen;toesē;True;[];;;;;;[];[];[];eng;informal;▯ is a slice / portion / part cut from ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LE23ZS5nf;False;2019-05-15T16:08:34.129Z;Hoemai;godōı;True;[];;;;;;[];[];[];eng;informal;▯ is a pika.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
omb1Rwb2D;False;2019-05-15T18:57:56.522Z;seaqtaq;pesōrēq;True;[];;;;;;[];[];[];eng;informal;▯ is Homo Phallicus;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Sfz2hZaTO;False;2019-05-15T18:58:13.474Z;seaqtaq;homō;True;[];;;;;;[];[];[];eng;informal;"predicate: ‘human’; ▯ is a human.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
qKwRQBjuV;False;2019-05-15T19:51:57.827Z;Hoemai;gemō;True;[];;;;;;[];[];[];eng;informal;▯ is a member of genus Homo.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
eDWM2ie2A;False;2019-05-16T19:50:38.749Z;Hoemai;cugā;True;[];;;;;;[];[];[];eng;informal;▯ is a hemlock tree.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
faxGOzQ_d;False;2019-05-16T21:30:41.473Z;uakci;musāsābī;True;[];;;;;;[];[];[];eng;informal;▯ is a Japanese giant flying squirrel (species: Petaurista leucogenys).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vhNRpoK-n;False;2019-05-16T22:39:49.096Z;Ilmen;jıopūefūq;True;[];;;;;;[];[];[];eng;informal;▯ is a slipper.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
6ORdVtBep;False;2019-05-16T22:47:44.650Z;Ilmen;haqcīarūoı;True;[];;;;;;[];[];[];eng;informal;▯ is scrawny.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wZmyzpJ9S;False;2019-05-17T14:21:05.033Z;Hoemai;gunū;True;[];;;;;;[];[];[];eng;informal;▯ is a gnu.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
px2AZvFHp;False;2019-05-17T14:34:40.444Z;uakci;ruaıchā;True;[];;;;;;[];[];[];eng;informal;▯ is done in a noble/dignified manner/fashion.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
LAecZLut9;False;2019-05-17T15:55:56.874Z;seaqtaq;gıaobīa;True;[];;;;;;[];[];[];eng;informal;land ▯ experiences a drought;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wLvYrRXKl;False;2019-05-17T21:27:36.520Z;Ilmen;palāq;True;[];;;;;;[];[];[];eng;informal;▯ is a hand palm / foot sole.;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'From PIE *palam- (or some similar form) and also Proto-Austronesian *pálag (both meaning ""palm of the hand"" and being coincidentally similar in sound).'), ('date', '2019-05-17T21:34:35.116Z'), ('author', 'Ilmen')])]";0;OrderedDict()
