id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;translations;segmentations;etymologies;related;derived;similar;antonyms;hypernyms;hyponyms;comments;score;votes
d1LMpML5r;False;2020-01-08T21:13:15.806Z;Ilmen;['juoıkūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ gives description ▯ of ▯ to addressee ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'The second slot expects a quote.'), ('date', '2020-01-08T21:13:52.931Z'), ('author', 'Ilmen')])];0;OrderedDict()
gaQVOC4b-;False;2020-01-08T22:03:31.997Z;lynn;['juoıkāısē'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a (written) description.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
ToBoTgddr;False;2020-01-08T22:14:39.632Z;lynn;['ruamīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is in bloom (shows visible flowers).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
8kTE95U-j;False;2020-01-08T22:16:36.073Z;Ilmen;['toaqkāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ writes ▯ on ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
3iXD4xole;False;2020-01-08T22:34:44.589Z;Ilmen;['chıaqhūamē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a collective mind or hive mind.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
4aEBTqvWR;False;2020-01-08T22:35:21.472Z;Ilmen;['reokāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ writes ▯ on ▯ using ink.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
DTRoKmX0a;False;2020-01-08T22:37:36.553Z;Ilmen;['gıaıkūqkāı', 'gıaıkūq', 'kuqgīaıkāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ carves writing/text ▯ on ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
fVu2wMFbZ;False;2020-01-08T23:02:12.076Z;Ilmen;['nıaıpāo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ raises / keeps pet ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
wcOxK77Yr;False;2020-01-09T01:43:20.586Z;fagri;['kaopēq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a paper document', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
BtyQWJ4hA;False;2020-01-09T01:43:54.548Z;fagri;['gukāopēq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a paper document with content on both sides', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
4Jmhdd-py;False;2020-01-09T01:44:16.940Z;fagri;['shıkāopēq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a paper document with content on only one side', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
8LWC_PvWn;False;2020-01-09T17:46:37.476Z;Ilmen;['pohī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is whose?', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
561Npit_d;False;2020-01-09T18:23:25.677Z;seaqtaq;['shaomūı', 'takūmūı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the intended meaning of ▯', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
GuH2_07Un;False;2020-01-09T21:38:06.764Z;uakci;['pyq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an ▯-th part of ▯ (e).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
P64AGDQef;False;2020-01-09T21:39:42.882Z;uakci;['gy'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is half of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
53frdxpMN;False;2020-01-09T22:00:52.680Z;uakci;['zaqnēq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is tough luck; Too bad that ▯; It is unfortunate that ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
kH_6WGMFw;False;2020-01-09T22:29:48.837Z;uakci;"[""a'ā""]";True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a glottal stop (the sound).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Jpmf3O_5W;False;2020-01-10T14:04:56.241Z;Ilmen;['deaqfūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a rug (floor covering).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
-TIMhNvfN;False;2020-01-10T16:35:36.167Z;Ilmen;['taomōe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ feels like satisfying property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Trn85UfsU;False;2020-01-10T16:50:16.081Z;Ilmen;['duagīkūqsē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a proverb.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
nQiWN999G;False;2020-01-10T16:51:14.115Z;Ilmen;['suaqsē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a song.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
oYd969ikJ;False;2020-01-10T17:02:39.074Z;Ilmen;['taogīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ accidentally/unintentionally satisfies property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];2;OrderedDict([('uakci', 1), ('magi', 1)])
IjoguBoXY;False;2020-01-10T17:08:43.468Z;Ilmen;['heıgāzēo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an acorn.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
jKlUfR3p7;False;2020-01-10T17:14:13.865Z;Ilmen;['taomīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is busy.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
5GcIMo5lI;False;2020-01-10T17:20:26.430Z;Ilmen;['chokōlā', 'chokō', 'chıkōlā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is chocolate.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
EON4tb9J5;False;2020-01-10T18:01:45.194Z;Ilmen;['jıupūnē'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the age of person/animal ▯; ▯ is the time elapsed since the birth of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}, {'language': 'toa', 'definition_type': 'formal', 'definition': 'sa dảqmōa bı fảq rào dáqmōa lú bỉenē ▯ dáqmōa jîu ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
ByYY59NbT;False;2020-01-10T18:06:52.153Z;Ilmen;['daqnē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the duration of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Nn2D8ZgfN;False;2020-01-10T18:08:04.951Z;Ilmen;['daqjāonē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the interval, temporal distance between ▯ and ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
rx6Qxhw5K;False;2020-01-10T18:36:38.397Z;Ilmen;['fıajēo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'the predicate ▯ is true of the argument list ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
zrzzDvirt;False;2020-01-10T19:09:40.150Z;uakci;['sabō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ owns something which satisfies property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
t6eE1UNge;False;2020-01-10T19:10:32.046Z;uakci;['rīudōadūaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ (has borrowed and now) owes property ▯ to ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', ""Caveat emptor: riudoaduai bo jí dóla gu means 'I owe two dollars', but in the sense that 'I am to return the exact two dollars that I previously borrowed', which won't be satisfied if I return a different copy of $2.""), ('date', '2020-01-10T19:13:28.880Z'), ('author', 'uakci')])]";0;OrderedDict()
6yBOzGxuF;False;2020-01-10T19:18:58.536Z;uakci;['ty'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'modify quantifier: bury quantification in the serial predicate', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', ""bu lui bo jí sa kue 'there's a book I haven't owned' –> bu lui bo jí ty sa kue 'I haven't owned some book'""), ('date', '2020-01-10T19:20:35.898Z'), ('author', 'uakci')]), OrderedDict([('content', 'The quantification is moved to the scope of the innermost predicate which contains the slot marked.'), ('date', '2020-01-10T19:21:26.823Z'), ('author', 'uakci')])]";0;OrderedDict()
lfgslktqz;False;2020-01-10T21:22:39.234Z;lynn;['kıqsīemēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an episode of series ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
pzSE-ZGxY;False;2020-01-10T21:24:24.248Z;lynn;['kıqsīemē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a video series (of movies/episodes).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
uZ7NA-M35;False;2020-01-10T21:25:38.675Z;lynn;['sıekīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the sequel (movie/film/episode) to ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
BV2RS7iO4;False;2020-01-10T21:31:09.143Z;lynn;['rueqrēı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ tightly surrounds ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Keywords: around, wrapped, coiled.'), ('date', '2020-01-10T21:31:22.404Z'), ('author', 'lynn')])];0;OrderedDict()
WcF3sRDww;False;2020-01-10T21:42:05.691Z;lynn;['fahēqchūo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is luggage / baggage / (e.g.) a suitcase or travel bag.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
r94zXiclG;False;2020-01-10T22:04:57.404Z;seaqtaq;['nesā', 'cosā', 'suırēa', 'sapūı', 'sagīqpūı'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are at least ▯ in number', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
aoBKvsZxo;False;2020-01-10T22:18:52.396Z;seaqtaq;['muıtīao'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ (idea, plan, utterance) is coherent/sensible', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RSxfBglvT;False;2020-01-10T22:19:31.238Z;Ilmen;['meq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': 'quantifier: the proposition in which this quantifier appears is treated as a property with a lambda slot placed exactly where this quantifier appears; the resulting property is then claimed to satisfy the first slot of the predicate introduced by this quantifier.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];"[OrderedDict([('content', '``mủıdūa meq nỏa ní`` = ``nỏa mûıdūa ja ní``.'), ('date', '2020-01-10T22:21:45.283Z'), ('author', 'Ilmen')]), OrderedDict([('content', '``meq hảo`` is similar to ``hão`` but instead of delivering a proposition (lû) to the first slot of ``hao`` as is the case with the latter, it passes a property (lî) to it. Compare ``chỏq jí ní jẽaq dảqfāı`` —""I use this increasingly frequently""— with ``chỏq meq pủıjēaq ní`` —""increasingly many ones use this""—.'), ('date', '2020-01-14T17:13:28.836Z'), ('author', 'Ilmen')]), OrderedDict([('content', 'What can be expressed as ``gủaı meq dùq póq`` under the alternative definition #46CV57Aje can be expressed as per this very definition as ``gủaı póq ru meq hỏpā dủq``, which is three syllables more. Hopefully the additional flexibility allowed by this one definition is a sufficient compensation.'), ('date', '2020-01-14T17:13:41.081Z'), ('author', 'Ilmen')])]";1;OrderedDict([('uakci', 1)])
-tqvohslj;False;2020-01-10T22:20:01.287Z;seaqtaq;['shaomūı', 'takūmūı'];False;[];;;;;;[];[];[];"[{'language': 'jbo', 'definition_type': 'informal', 'definition': ""▯ smu'uni ▯"", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
J-2N_9Fiy;False;2020-01-10T22:21:41.432Z;seaqtaq;['soqrēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are at most ▯ in number', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
tHa9U826K;False;2020-01-10T22:22:39.981Z;seaqtaq;['joqmūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is the epitome/embodiment of things ehich satisfy property ▯', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
nMSa48mvh;False;2020-01-10T22:22:59.910Z;seaqtaq;['gaofūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is upper body clothing', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
llzKNyzxO;False;2020-01-10T22:23:16.448Z;seaqtaq;['guqfūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an undergarment', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
oAd4GyULC;False;2020-01-10T22:25:26.907Z;seaqtaq;['hıaq mủ'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ has few things in relation ▯ with it', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
n41SvWY6E;False;2020-01-10T23:28:17.641Z;Ilmen;['meabī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is true with a quantification domain restricted exhaustively to entities ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
fz6kx6m0X;False;2020-01-10T23:28:51.007Z;Ilmen;['lıbī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is true with a quantification domain restricted exhaustively to what satisfies property ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
eM9VveiCk;False;2020-01-11T14:27:17.071Z;Ilmen;['sasālī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a property satisfied by at least one thing among everything imaginable.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Unlike #salī, the domain of this predicate cannot be restricted by the context or the current universe of discourse.'), ('date', '2020-01-11T14:30:48.042Z'), ('author', 'Ilmen')])];1;OrderedDict([('Ilmen', 1)])
En88AqdTz;False;2020-01-11T14:27:53.188Z;Ilmen;['tutūlī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a property satisfied by absolutely everything imaginable.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Unlike #tulī, the domain of this predicate cannot be restricted by the context or the current universe of discourse.'), ('date', '2020-01-11T14:29:21.638Z'), ('author', 'Ilmen')])];1;OrderedDict([('Ilmen', 1)])
9tffIt1-6;False;2020-01-11T14:49:07.088Z;lynn;['hasā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ sighs.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'a priori'), ('date', '2020-01-11T14:49:12.079Z'), ('author', 'lynn')])];1;OrderedDict([('uakci', 1)])
UjfvV3H5U;False;2020-01-11T14:53:12.851Z;lynn;['buaırūeq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is taut / stretched / pulled tight.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
uf4YleBTt;False;2020-01-11T14:54:03.824Z;lynn;['buaıhūao'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is loose / slack.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
jbPoNTsMZ;False;2020-01-11T14:56:12.557Z;lynn;['jıoqdīu'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is mathematics.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
T8B8I8SOg;False;2020-01-11T15:01:09.479Z;lynn;['ruomū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ (property) is a role / behavior / manner assumed by ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
NQ07kmzBQ;False;2020-01-11T22:23:19.096Z;fagri;['taq ảo gỉ'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'It would be nice if ▯ were true', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', 'This is a rare instance where I actually enter a compound into the dictionary, because I think this particular construction is difficult to come up with but potentially extremely useful'), ('date', '2020-01-11T22:23:59.064Z'), ('author', 'fagri')]), OrderedDict([('content', 'I mean *serial, not compound'), ('date', '2020-01-11T22:24:19.174Z'), ('author', 'fagri')]), OrderedDict([('content', ""(This depends on the frame of modals being `0 c`, but I think that's been decided upon)""), ('date', '2020-01-11T23:05:17.226Z'), ('author', 'fagri')])]";0;OrderedDict()
rhY1QSMlw;False;2020-01-12T02:21:01.892Z;fagri;['ufū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is an oof', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'joke word'), ('date', '2020-01-12T02:21:17.897Z'), ('author', 'fagri')])];0;OrderedDict()
6V6-l7857;False;2020-01-12T13:07:16.789Z;Ilmen;['puımīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ are infinitely many in number.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
WgEI4CK4W;False;2020-01-12T13:09:36.833Z;Ilmen;['chuasīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is nameless/anonymous.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
736rYY46R;False;2020-01-12T13:24:50.609Z;Ilmen;['guqtīeqhūaı'];False;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ digs a tunnel; ▯ burrows.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
uI0KeeWHN;False;2020-01-12T13:26:40.691Z;Ilmen;['moıbīadīu'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is psychiatry.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
TjL4uw4OM;False;2020-01-12T13:26:59.958Z;Ilmen;['moıbīadīuchē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a psychiatrist.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
_qm5AWnRD;False;2020-01-12T17:21:49.648Z;Ilmen;['poqfūaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a portrait (not specific to images showing only the head and the shoulders).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', 'Calque of the Armenian word ""դիմանկար/dimankar"".'), ('date', '2020-01-12T17:27:40.044Z'), ('author', 'Ilmen')])]";0;OrderedDict()
Fg-NRxsYO;False;2020-01-12T17:28:46.167Z;Ilmen;['joqhūafūaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a portrait (image depicting the head of a person, possibly up to the shoulders).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
kR3j37bCj;False;2020-01-12T17:50:57.305Z;Ilmen;['chılūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a myth (traditional story).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
CZn0tAmMC;False;2020-01-12T17:52:49.819Z;Ilmen;['chıchīaıfāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a common misconception, a myth.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
79_OS3qzs;False;2020-01-12T17:53:49.538Z;Ilmen;['chılūajīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is mythical.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
iXMFvdnHa;False;2020-01-12T17:57:40.596Z;Ilmen;['gaqsīahē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is solitary.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Ngew_c2lG;False;2020-01-12T19:47:33.445Z;Ilmen;['kakōe mủıbō', 'karūaq mủıbō'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ defines ▯ as meaning ▯.', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Nh50vIddI;False;2020-01-12T19:57:54.547Z;uakci;['seqrīoq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ is ▯'s gender."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[OrderedDict([('content', '(the sēq– part is arbitrary)'), ('date', '2020-01-12T19:58:18.291Z'), ('author', 'uakci')])];0;OrderedDict()
036rbFP9B;False;2020-01-12T20:07:17.597Z;uakci;['chıaıkēo'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ satisfying property ▯ is wrong, but ▯ satisfying that property is correct; ▯ is wrong for satisfying property ▯ and should've been ▯."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
WrTppet2U;False;2020-01-12T20:23:15.370Z;uakci;"[""co'ē""]";True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': 'stands for some specific predicate; equivalent to doı ke rảı', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
Gal9Rw_aP;False;2020-01-12T20:32:40.615Z;uakci;['guotōı'];False;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': ""▯ R's something, which R's something, which (…) R's ▯, where R is the relation ▯."", 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
WMaL47hHU;False;2020-01-12T20:34:40.991Z;Ilmen;['fufūfū'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a grand-grandchild of ▯; ▯ is an offspring of an offspring of an offspring of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
dP2dBLFWr;False;2020-01-12T20:34:56.434Z;Ilmen;['fufū'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is a grandchild of ▯; ▯ is an offspring of an offspring of ▯.', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
TUCLzqj2q;False;2020-01-12T21:14:37.398Z;Ilmen;['sıehō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': '▯ is/are the following / subsequently mentioned animate(s).', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
