id,official,date,author,toaq,is_a_lexeme,audio,class,frame,distribution,generics,noun_classes,slot_tags,tags,examples,target_language,definition_type,definition,notes,gloss,keywords,segmentation,etymology,related,derived,synonyms,antonyms,hypernyms,hyponyms,comments,score,votes
Xw2kG8RQI,False,2019-04-15T08:11:44.000Z,uakci,taokōe,True,[],,,,,,[],[],[],toa,formal,#koe #tảo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
0WSyH_1EW,False,2019-04-15T08:15:02.000Z,uakci,haq,True,[],,,,,,[],[],[],toa,formal,#tıao #chủq,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
LgMoLSfqH,False,2019-04-15T08:19:02.000Z,uakci,loq,True,[],,,,,,[],[],[],toa,informal,jẻo dóshī sa lú rảq hóa sa báq lỏe da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ddhREk6i3,False,2019-04-15T08:19:16.000Z,uakci,koa,True,[],,,,,,[],[],[],toa,formal,gıq #lỏq,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
c5z34nXnV,False,2019-04-15T08:23:49.000Z,uakci,loe,True,[],,,,,,[],[],[],toa,informal,kỉa ru gỉomīa ru hỏaq ru lủ tu dó bı lẻ câ fûo hóa dó na cêo hỏaq dó ceı dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
jaEZw_fmt,False,2019-04-15T08:26:21.000Z,uakci,joaı,True,[],,,,,,[],[],[],toa,informal,sỉ dóshī sa pó dóshī ga rẻı kùı shâo dóshī shô dủa dóshī tî go hı ráı sa lú to ru jẻo hóa dógū to bủ hảı tỉdūa dóshī hóa da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
b7uhuMM-0,False,2019-04-15T08:29:03.000Z,uakci,kaı,True,[],,,,,,[],[],[],toa,informal,tủa tỉ dóshī sa lú lảı hóa dógū jìe dóshī na dósāq da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Bdo9hycCo,False,2019-04-15T08:30:18.000Z,uakci,jıe,True,[],,,,,,[],[],[],toa,informal,mỉu dógū sa lú shẻ dóshī dó da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
fbEGdWM5e,False,2019-04-15T08:32:29.000Z,uakci,nıo,True,[],,,,,,[],[],[],toa,informal,pẻa cêo jỉq dóshī na sa náıjūı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
mxj7VWItc,False,2019-04-15T08:33:19.000Z,uakci,pujūı,False,[],,,,,,[],[],[],toa,formal,#pu ru #nảıjūı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
2Rs9T09Ak,False,2019-04-15T08:33:34.000Z,uakci,jıajūı,False,[],,,,,,[],[],[],toa,formal,#jıa ru #nảıjūı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
1SZYElKEh,False,2019-04-15T08:46:20.000Z,uakci,jea,True,[],,,,,,[],[],[],toa,informal,tẻq dóshī sa ráı dógū dósāq lî dỏa ja dó dógū dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
HJp9FCbBa,False,2019-04-15T08:47:21.000Z,uakci,rıu,True,[],,,,,,[],[],[],toa,formal,#nıqgūo #jẻo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
diJSwDLih,False,2019-04-15T08:48:42.000Z,uakci,sha,True,[],,,,,,[],[],[],toa,informal,cả shâı tảo dóshī sa ráı na cêo dóshī dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
q_JNwRmcn,False,2019-04-15T08:49:41.000Z,uakci,shıe,True,[],,,,,,[],[],[],toa,formal,bu #nủo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
GCvWNk2vr,False,2019-04-15T08:54:02.000Z,uakci,chıaq,True,[],,,,,,[],[],[],toa,formal,#dua ru lủ bủ #sỉ,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
CWbc3MXnt,False,2019-04-15T08:56:28.000Z,uakci,le,True,[],,,,,,[],[],[],toa,informal,pủı sa túq tủe shě dóshī hóa da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
isq1G4lux,False,2019-04-15T08:56:52.000Z,uakci,leı,True,[],,,,,,[],[],[],toa,formal,bu #fảı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Vpi7WQPsw,False,2019-04-15T09:11:29.000Z,uakci,loa,True,[],,,,,,[],[],[],toa,informal,rẻo sa báq jẻı sa gío kỉarēo roı sa gío mỉorêo dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TsdaGzIud,False,2019-04-15T09:14:25.000Z,uakci,mıo,True,[],,,,,,[],[],[],toa,informal,rẻo sa báq sẻoq rào sa báq dỉo dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
rL-VYTZTi,False,2019-04-15T09:14:47.000Z,uakci,rıq,True,[],,,,,,[],[],[],toa,informal,rẻo sa báq nỉu dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
gUCaN2qLc,False,2019-04-15T09:49:02.000Z,uakci,dıe,True,[],,,,,,[],[],[],toa,informal,kủaq dóshī lî gỉjīe ja dó tê tảo dógū da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
tZYxlohxi,False,2019-04-16T20:45:04.000Z,uakci,cıa,True,[],,,,,,[],[],[],toa,informal,bủ dóshī dógū fãq ru hũı da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Nim2eDv68,False,2019-04-16T20:46:27.000Z,uakci,cıo,True,[],,,,,,[],[],[],toa,informal,pủjūı to ru shảı dẻo to cẻo kỏaq dóshī da,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
lFV_lLoNl,False,2019-06-29T15:36:22.660Z,Hoemai,shı,True,[],,,,,,[],[],[],toa,informal,tu rảı měa hóa dóshī bı mẻa dóshī ráı,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 0), ('uakci', 1)])"
o-HbEzWkK,False,2019-07-13T23:44:19.712Z,seaqtaq,chıq,True,[],,,,,,[],[],[],jbo,informal,▯ cinki,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
eFuXD6e-j,False,2020-01-09T18:25:52.026Z,uakci,fa,True,[],,,,,,[],[],[],jbo,informal,▯ klama ▯ ▯,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Yw4nYYVjZ,False,2020-01-10T18:17:00.197Z,Ilmen,geonē,True,[],,,,,,[],[],[],toa,formal,ja nẻ ja rảı sa dảqmōa bı fảq rào dáqmōa lú bỉenē né dáqmōa cêo ráı,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
v88f-xsIF,False,2020-01-10T18:29:27.835Z,Ilmen,raı,True,[],,,,,,[],[],[],spa,informal,"predicado: ‘cosa’; ▯ est una cosa, algo o alguien.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
WlXtZWrxP,False,2020-01-10T18:47:04.958Z,Ilmen,raı,True,[],,,,,,[],[],[],fra,informal,"prédicat: ‘chose’; ▯ est une chose, quelque chose ou quelqu'un.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
U5ATWKBzH,False,2020-01-10T20:34:16.330Z,uakci,raı,True,[],,,,,,[],[],[],pol,informal,predykat: ‘coś’; ▯ to coś/rzecz; ▯ to cokolwiek.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
YQoHXhgyz,False,2020-01-10T20:55:14.942Z,Hoemai,raı,True,[],,,,,,[],[],[],deu,informal,▯ ist etwas/irgendwas/jemand; ▯ ist eine Sache.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('uakci', 1)])"
gg0PH1Cm8,False,2020-01-10T23:34:48.396Z,Ilmen,raı,True,[],,,,,,[],[],[],jbo,informal,▯ zilzilo,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
wIVccwJl_,False,2020-01-15T22:48:40.678Z,lynn,jı,True,[],,,,,,[],[],[],jbo,informal,▯ mibypre,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Ua9pxjCRH,False,2020-01-23T22:51:48.397Z,Ilmen,ne,True,[],,,,,,[],[],[],toa,formal,[X0] ja sẻu ja lủrāı bı sa rảı sa shỉjā bı to ru lủjēq lúrāı jêo ráı shíjā to jảqlīnēlī go shíjā sa lú dẻı hóa séu ráı.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ILtTGxwtu,False,2020-01-24T13:06:56.109Z,Ilmen,raı,True,[],,,,,,[],[],[],toa,formal,[X] jẻı ja hoı.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
SNAVd0D-i,False,2020-01-24T15:18:59.579Z,Ilmen,mao,True,[],,,,,,[],[],[],toa,formal,[X1] ja rảı ja shỉjā bı bủ tủq háo shíjā na ru jẻı ráı sa lủ jẻo hóa shíjā.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
Ey7KlZH15,False,2020-01-24T15:25:53.856Z,Ilmen,raı,True,[],,,,,,[],[],[],toa,formal,[X] tảq jẻıjēq ▯.,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'Courtesy of Hoemāı.'), ('date', '2020-01-24T15:26:07.140Z'), ('author', 'Ilmen')])]",0,OrderedDict()
-Vf2ppBWM,False,2020-01-24T16:35:04.708Z,Ilmen,fa,True,[],,,,,,[],[],[],toa,formal,tảo dủo ▯ ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
ehJds0eAQ,False,2020-01-24T16:39:27.749Z,Ilmen,puq,True,[],,,,,,[],[],[],toa,formal,bủ shỉ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
BKfMDbgaM,False,2020-01-24T16:47:48.327Z,Ilmen,jı,True,[],,,,,,[],[],[],toa,meta,[X] Mủıbō ní tỏa cúaq jẻı lú kủq hóa kúqtōaı päq ní tỏa hóa da.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
QH15GoEky,False,2020-01-24T16:53:46.308Z,Ilmen,suq,True,[],,,,,,[],[],[],toa,meta,[X] Mủıbō ní tỏa cúaq jẻı lú kủq kúq kúqtōaı hóa da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_ZREGrpK8,False,2020-01-24T17:05:52.630Z,Ilmen,ru,True,[],,,,,,[],[],[],toa,formal,jıoı tỏrū ga.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
H5BHTu3ui,False,2020-01-24T17:17:19.470Z,Ilmen,roı,True,[],,,,,,[],[],[],toa,informal,[RU] ▯ roı ▯ = lú rảrōı hóa ▯ ▯ na,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
frCh3OJgo,False,2020-01-24T17:20:00.025Z,Ilmen,ra,True,[],,,,,,[],[],[],toa,formal,jıoı tỏrā ga.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
sJALs8S2v,False,2020-01-24T17:26:00.425Z,Ilmen,jeq,True,[],,,,,,[],[],[],toa,formal,[XX2] tu rảı bı gủjēo ▯ re ▯ ráı ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
BpJU7Mijb,False,2020-01-24T21:04:42.081Z,Ilmen,jeı,True,[],,,,,,[],[],[],toa,informal,jẻı ▯ ▯ = lủ hỏa ▯ na ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
4HgLHgjrB,False,2020-01-24T21:08:17.645Z,Ilmen,meajēq,True,[],,,,,,[],[],[],toa,formal,"tu rảı bı mẻa ▯ re ▯ ráı.
= lủ hỏa ▯ na ▯.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_z-aNYBpN,False,2020-01-24T21:18:39.793Z,Ilmen,je,True,[],,,,,,[],[],[],toa,meta,[JE] tủqsīe ní tỏa pó tu päq hóa kúqtōaı päq ní tỏa hóa da. Mủıbō ní tỏa sıa da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
aaKIBxpGm,False,2020-01-24T21:20:55.959Z,Ilmen,moq,True,[],,,,,,[],[],[],toa,meta,[DA] Tẻoqkūq kúq kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
o0UYe7p4Z,False,2020-01-24T21:21:53.316Z,Ilmen,ba,True,[],,,,,,[],[],[],toa,meta,[DA] Bảkūq kúq kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
EwGq2M09r,False,2020-01-24T21:22:02.926Z,Ilmen,da,True,[],,,,,,[],[],[],toa,meta,[DA] Dảkūq kúq kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ovTSu-5CW,False,2020-01-24T21:22:39.555Z,Ilmen,ka,True,[],,,,,,[],[],[],toa,meta,[DA] Kảkūq kúq kúqtōaı da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
gdQwr5JGU,False,2020-01-24T21:25:03.698Z,Ilmen,pu,True,[],,,,,,[],[],[],toa,formal,shỉu ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
LlTYR5FOh,False,2020-01-24T21:25:14.675Z,Ilmen,jıa,True,[],,,,,,[],[],[],toa,formal,bỉe ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
0yZNVgQKx,False,2020-01-24T21:29:14.258Z,Ilmen,keo,True,[],,,,,,[],[],[],toa,meta,[JE] Kẻorū lú mủı hóa kúqtōaı lẻaqfīa na lú mủı hóa kúqtōaı lẻaqsīe da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
EMYYtnmNL,False,2020-01-24T21:39:57.319Z,Ilmen,boq,True,[],,,,,,[],[],[],toa,formal,cả ▯ bû ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
bYSl2J4lZ,False,2020-01-24T21:48:27.257Z,Ilmen,ha,True,[],,,,,,[],[],[],toa,formal,jẻı baq pỏq ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
21d5Uxw-t,False,2020-01-24T22:56:20.073Z,Ilmen,shı,True,[],,,,,,[],[],[],toa,formal,ja shỉkō tu rảı mëa hóa shíkō bı mẻa shíkō ráı.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
NEl9NpiP3,False,2020-01-24T23:01:53.802Z,Ilmen,gu,True,[],,,,,,[],[],[],toa,formal,ja rảı sa shỉkō mëa hóa ráı na sa gủkō mëa hóa ráı na ru mẻa sıa shíkō ru gúkō bı mẻa tu mëa hóa ráı na shíkō ra gúkō.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Z-3fTfcz_,False,2020-01-25T09:22:56.248Z,Ilmen,saq,True,[],,,,,,[],[],[],toa,formal,ja rảı sa shỉ mëa hóa ráı na sa gủ mëa hóa ráı na ru mẻa sıa shí ru gú bı mẻa tu mëa hóa ráı na shí ra gú.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_qrWDUpOp,False,2020-01-25T09:25:59.951Z,Ilmen,jo,True,[],,,,,,[],[],[],toa,formal,ja rảı sa shỉ mëa hóa ráı na sa sảq mëa hóa ráı na ru mẻa sıa shí ru sáq bı mẻa tu mëa hóa ráı na shí ra sáq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
RUX3XWJLB,False,2020-01-25T09:27:02.617Z,Ilmen,fe,True,[],,,,,,[],[],[],toa,formal,ja rảı sa shỉ mëa hóa ráı na sa jỏ mëa hóa ráı na ru mẻa sıa shí ru jó bı mẻa tu mëa hóa ráı na shí ra jó.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ThqOnNNQB,False,2020-01-25T09:27:27.842Z,Ilmen,cı,True,[],,,,,,[],[],[],toa,formal,ja rảı sa shỉ mëa hóa ráı na sa fẻ mëa hóa ráı na ru mẻa sıa shí ru fé bı mẻa tu mëa hóa ráı na shí ra fé.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
7eOr2jYAc,False,2020-01-25T09:32:48.473Z,Ilmen,gu,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sa shỉ roı sa shỉ bủ jẻı shí.,[],,,,[],[],[],[],[],[],[],"[OrderedDict([('content', 'Courtesy of @fagri.'), ('date', '2020-01-25T09:33:01.282Z'), ('author', 'Ilmen')])]",1,"OrderedDict([('Ilmen', 1)])"
wsHy9uxlK,False,2020-01-25T09:34:52.075Z,Ilmen,saq,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sa gủ roı sa shỉ bü mẻa hóa gú.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
6s7pyVM7h,False,2020-01-25T09:35:21.398Z,Ilmen,jo,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sa sảq roı sa shỉ bü mẻa hóa sáq.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ISdOKGA0U,False,2020-01-25T09:35:54.119Z,Ilmen,fe,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sa jỏ roı sa shỉ bü mẻa hóa jó.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
kmJisw6i5,False,2020-01-25T09:36:11.199Z,Ilmen,cı,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sa fẻ roı sa shỉ bü mẻa hóa fé.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Fq6PTZJu0,False,2020-01-25T11:09:54.799Z,Ilmen,kuq,True,[],,,,,,[],[],[],toa,informal,kảdēoq ▯ tu müı hóa sa kủqtōaı päq hóa ▯ na na ▯,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
sGY-86NyK,False,2020-01-25T11:12:07.439Z,Ilmen,muıdūa,True,[],,,,,,[],[],[],toa,informal,dủa ▯ mûı hı rảı ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
Ds9mn6jQW,False,2020-01-25T21:50:03.988Z,Ilmen,suq,True,[],,,,,,[],[],[],toa,formal,nảı dẻoq jí ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
MIYidfcf-,False,2020-01-25T21:51:21.473Z,Ilmen,posūq,True,[],,,,,,[],[],[],toa,formal,pỏ súq ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
TT9afrRs7,False,2020-01-25T21:55:37.489Z,Ilmen,taq,True,[],,,,,,[],[],[],toa,formal,[XX2] ▯ hoı pa dẻı ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
46_qoLed_,False,2020-01-25T21:59:07.010Z,Ilmen,fu,True,[],,,,,,[],[],[],toa,formal,mủ rỏaq ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
TZpzkwzfU,False,2020-01-25T22:08:26.813Z,Ilmen,huaq,True,[],,,,,,[],[],[],toa,formal,"[X0] sẻuhūaq lú nẻ hóa ▯ na lú nẻ hóa ▯.
= [XX2] ja shỉkō ja gủkō ja gủjā bı lú jảqlīnēlī hóa gújā bı sẻuhūaq lú dẻı bíhōı hóa shíkō na lú dẻı bíhōı hóa gúkō.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
E3bxrE3Ei,False,2020-01-25T22:18:12.052Z,Ilmen,leo,True,[],,,,,,[],[],[],toa,informal,[X1] ja tảo ja shỉjā bı tảo tủa táo sa zäı cả táo hóa shô táo shíjā.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
4XJOrjOm0,False,2020-01-25T22:39:13.231Z,Ilmen,sho,True,[],,,,,,[],[],[],toa,formal,[X1] ja rảı ja shỉkō bı lẻaqshīu jêı ráı ga bủ sa shíkō na jêo ráı shíkō.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Q5SbcWeFZ,False,2020-01-25T22:45:28.829Z,Ilmen,ceo,True,[],,,,,,[],[],[],toa,formal,"[0] ▯ pa lủ lẻaqshīu bû hóa na jêo hóa.
= [X1] jêo ▯ ▯ pa lủ lẻaqshīu bû hóa na hóa.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
6JpfzeyFg,False,2020-01-25T22:47:01.270Z,Ilmen,shaı,True,[],,,,,,[],[],[],toa,formal,"[0] ▯ pa lủ lẻaqshīu jêo hóa na bû hóa.
= [X1] jêo ▯ ▯ pa lủ lẻaqshīu hóa bû hóa.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
JaMc4PbeQ,False,2020-01-25T23:06:29.043Z,Ilmen,beo,True,[],,,,,,[],[],[],toa,formal,"[X2] ja rảı ja gủjā bı
 sa shỉkō sa gủkō bü jẻı shíkō bı
  lẻaqshīu
   dêı gújā ráı shíkō ru sıa jẻı gúkō na
   dêı gújā ráı sıa jẻı shíkō ru gúkō.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
5WYbvlo1M,False,2020-01-25T23:21:04.552Z,Ilmen,tuq,True,[],,,,,,[],[],[],toa,formal,"tu rảı bı, jẻojēq mêa ráı ▯ na jêo ráı ▯.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
Etl8IODVH,False,2020-01-25T23:46:54.548Z,Ilmen,rea,True,[],,,,,,[],[],[],toa,formal,pảq rẻamē ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
1-_poUMui,False,2020-01-26T11:29:05.068Z,Ilmen,jeaq,True,[],,,,,,[],[],[],toa,formal,"[0] ▯ pa lủ sa nẻ bı lẻaqshīu nê né hóa na nê sa sẻuhūaq jẻı né hóa.
= [X1] jẻaq jêo ▯ ▯.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
10RiPautv,False,2020-01-26T11:30:46.828Z,Ilmen,dıa,True,[],,,,,,[],[],[],toa,formal,"[0] ▯ pa lủ sa nẻ bı lẻaqshīu nê né hóa na nê sa sẻukūoı jẻı né hóa.
= [X1] dỉa jêo ▯ ▯.",[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
35YaHsFz4,False,2020-01-26T11:36:35.268Z,Ilmen,sa,True,[],,,,,,[],[],[],toa,meta,[SA] Shủ sả cótōa müıbō hóa cúaq sảlī da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
_NMoe5oLh,False,2020-01-26T13:16:26.430Z,Ilmen,choq,True,[],,,,,,[],[],[],toa,informal,▯ pa lủ tảo tủa bẻo hóa ▯ cà jêo ▯ na na ru tảoshāo tủa go hoı hóa.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
Qb2ajoV_X,False,2020-01-26T13:56:53.152Z,Ilmen,hıo,True,[],,,,,,[],[],[],toa,informal,ja tảo ja hẻo bı kảdēoq táo cu héo shâo chỉaq táo héo tîjūı ru pảı táo héo.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
2jRS01HE4,False,2020-01-26T17:47:35.875Z,Ilmen,naı,True,[],,,,,,[],[],[],toa,formal,rảo ▯ nídāq.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
WeTVAIBFE,False,2020-01-26T18:51:09.865Z,Ilmen,haı,True,[],,,,,,[],[],[],toa,informal,sa dảqmōa bı rảo dáqmōa ▯ na ru pủ lẻmīu jí râo hóq sıa jẻı dáqmōa ga ru sa lủ bỉe hóa dáqmōa.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
UazkZlhb2,False,2020-01-26T20:18:10.191Z,Ilmen,hoaı,True,[],,,,,,[],[],[],toa,informal,sa dảqmōa bı rảo dáqmōa ▯ na ru pủ lẻmīu jí râo lûı hóq na dáqmōa.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
SOJI9oGnE,False,2020-01-26T20:22:32.656Z,Ilmen,cheo,True,[],,,,,,[],[],[],toa,formal,[XX2] ▯ lủ pa gủjēo cu ▯ tu shỉ mẻa hỏa tu shỉ mẻa hỏa bü jẻı hoı.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
a2ZVpGP0R,False,2020-01-26T20:30:32.042Z,Ilmen,nı,True,[],,,,,,[],[],[],toa,informal,nảı lẻo tủa sỉ jí súq ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
PcEET3WOe,False,2020-01-26T20:37:11.751Z,Ilmen,juoq,True,[],,,,,,[],[],[],toa,formal,▯ pa lủ ào jêo hóa ▯ bı jủqgī hóq hóa.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
gg2i-1dmv,False,2020-01-26T20:42:51.066Z,Ilmen,tu,True,[],,,,,,[],[],[],toa,meta,[SA] Shủ tu cótōa müıbō hóa cúaq tủlī da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
wfqK0OlN9,False,2020-01-26T20:43:41.144Z,Ilmen,sıa,True,[],,,,,,[],[],[],toa,meta,[SA] Shủ sıa cótōa müıbō hóa cúaq sỉalī da.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
71CD6Ilx7,False,2020-01-26T20:47:19.709Z,Ilmen,rao,True,[],,,,,,[],[],[],toa,formal,pảq sa dảqmōa lú gủo hóa ▯ na na ru lú gủo hóa ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
jEbSDwE1j,False,2020-01-26T20:51:05.975Z,Ilmen,tı,True,[],,,,,,[],[],[],toa,formal,pảq sa gỏamōa ▯ ru ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
mtdPmuwfh,False,2020-01-26T20:51:19.145Z,Ilmen,tı,True,[],,,,,,[],[],[],toa,formal,pảq ra tỉlēaq sa gỏamōa päq hóa ▯ na ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
IQaTTRvKX,False,2020-01-26T21:01:26.527Z,Ilmen,cuaq,True,[],,,,,,[],[],[],toa,formal,jẻı ▯ sálī jảnē jëı ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
ZPbRlRPGB,False,2020-01-26T22:01:41.391Z,Ilmen,ne,True,[],,,,,,[],[],[],toa,formal,[X0] jẻo ▯ lú jảqlūnēlī hóa ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
lc-pk70DR,False,2020-01-26T22:30:41.629Z,Ilmen,leaqsīe,True,[],,,,,,[],[],[],toa,formal,lẻaqfīa go ▯ ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
1xcxEbPTn,False,2020-01-26T22:42:12.504Z,Ilmen,tao,True,[],,,,,,[],[],[],toa,formal,tảoshāo ru jẻo ▯ ▯.,[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
RVk8qSSjT,False,2020-01-27T09:43:14.660Z,Ilmen,sua,True,[],,,,,,[],[],[],toa,formal,lủbō bû ▯ na bû ▯.,[],,,,[],[],[],[],[],[],[],[],0,OrderedDict()
6_HlXA5ny,False,2020-01-28T12:28:17.601Z,Ilmen,huaq,True,[],,,,,,[],[],[],toa,formal,"[X0] sẻuhūaq lú nẻ hóa ▯ na lú nẻ hóa ▯.
= [XX2] ja shỉkō ja gủkō ja shỉjā bı hủaq jêo shíkō shíjā na jêo gúkō shíjā.",[],,,,[],[],[],[],[],[],[],[],1,"OrderedDict([('Ilmen', 1)])"
