id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;target_language;definition_type;definition;notes;gloss;keywords;segmentation;etymology;related;derived;synonyms;antonyms;hypernyms;hyponyms;comments;score;votes
S35-OrrFd;False;2019-12-26T00:27:09.615Z;fagri;hıpī;True;[];;;;;;[];[];[];eng;informal;▯ is a hippie (a person from that one specific movement that occurred in ~the 80's);[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'This word is currently in a votes-battle with #_vRYXRMBy to see which is preferred by the community'), ('date', '2019-12-26T00:28:18.048Z'), ('author', 'fagri')]), OrderedDict([('content', 'Oops, I meant the ~60s'), ('date', '2019-12-26T00:28:41.521Z'), ('author', 'fagri')])];0;OrderedDict()
qfwCm8FoT;False;2019-12-26T21:17:40.520Z;Ilmen;tuakōe;True;[];;;;;;[];[];[];eng;informal;▯ chooses proposition ▯ out of propositions ▯ for making it be the case.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
YPepvqJnX;False;2019-12-27T16:11:58.224Z;seaqtaq;muılīaq;True;[];;;;;;[];[];[];eng;informal;"▯ (plural) are synonymic with each other; ▯ are synonyms";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
thm3x9Bc4;False;2019-12-28T04:05:07.696Z;fagri;bıelēaq;True;[];;;;;;[];[];[];eng;informal;▯ takes place right after / as soon as ▯ takes place;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
MFqEWy1fH;False;2019-12-28T04:15:26.957Z;fagri;duıbōkūaı;False;[];;;;;;[];[];[];eng;informal;▯ is greedy (temporary emotional state just like jai and meo);[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'Use ""he dủıbōkūaı"" for the character trait'), ('date', '2019-12-28T04:15:42.408Z'), ('author', 'fagri')]), OrderedDict([('content', 'Or daqfāı or something'), ('date', '2019-12-28T04:16:39.329Z'), ('author', 'fagri')])]";0;OrderedDict()
CZHjvSS5N;False;2019-12-30T17:30:23.049Z;Ilmen;shıubūaq;True;[];;;;;;[];[];[];eng;informal;▯ fails to satisfy property ▯, which was intended in furtherance of the goal of satisfying property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
md2XevuLR;False;2019-12-31T19:55:23.309Z;Ilmen;shaıbū;True;[];;;;;;[];[];[];eng;informal;▯ continues being the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
n1FVpcYj3;False;2020-01-03T16:29:01.511Z;lynn;ramēq;True;[];;;;;;[];[];[];eng;informal;▯ is ramen (the Japanese noodle dish).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
Qdncp1F0b;False;2020-01-05T20:47:25.473Z;Ilmen;rabū;True;[];;;;;;[];[];[];eng;informal;"▯ is the case if ▯ is the case (logical IF); either ▯ is the case or ▯ is not the case.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
rZbb3yRjL;False;2020-01-05T21:12:11.741Z;Ilmen;lubō;True;[];;;;;;[];[];[];eng;informal;the proposition ▯ entails the proposition ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
rEZ8voEze;False;2020-01-05T21:21:07.819Z;Ilmen;duchā;True;[];;;;;;[];[];[];eng;informal;▯ happens in such a way that ▯ seems to be the case.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
h17yXirZa;False;2020-01-05T22:09:04.969Z;Ilmen;cashē;True;[];;;;;;[];[];[];eng;informal;▯ is such that, if ▯ is the case, then the latter causes the former.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
xHjSqsP3v;False;2020-01-08T21:16:14.372Z;Ilmen;juoıkūq;True;[];;;;;;[];[];[];eng;informal;▯ describes ▯ with description ▯ (quote) to addressee ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
q7rkZNwN9;False;2020-01-08T22:15:02.327Z;Ilmen;kuqkāı;False;[];;;;;;[];[];[];eng;informal;▯ writes ▯ on ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
fLCEKkKWt;False;2020-01-10T18:10:43.265Z;Ilmen;shıunē;True;[];;;;;;[];[];[];eng;informal;▯ is the temporal distance between ▯ and ▯, the former being in the past of the latter.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
feMaCHDG7;False;2020-01-10T18:11:02.188Z;Ilmen;bıenē;True;[];;;;;;[];[];[];eng;informal;▯ is the temporal distance between ▯ and ▯, the former being in the future of the latter.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
2itOeCfKf;False;2020-01-17T14:02:25.821Z;Ilmen;deqchīe;True;[];;;;;;[];[];[];eng;informal;▯ learns the skill/ability of satisfying property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mIQ6gcLBN;False;2020-01-22T21:47:07.221Z;seaqtaq;choıdēa;True;[];;;;;;[];[];[];eng;informal;▯ (agentive) stabs ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
GBST0pONe;False;2020-01-23T11:28:05.435Z;Ilmen;lubō;True;[];;;;;;[];[];[];eng;informal;The proposition ▯ entails the proposition ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
c_D_H0_i9;False;2020-01-24T12:44:37.969Z;Ilmen;puınē;True;[];;;;;;[];[];[];toa;formal;"[XE] ja nẻ ja rảı bı
   sỉahūaq mủosēu né
   na ru shẻmā
      pêı shỉ né na
      shîlī ráı na
      lû sa mẻa sü hóa ráı bı
         shỉlī mêa ja ráı ru sıa jẻı méa na
         na ru dẻı nílī shínēu jẻı né méa";[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
0L4YKntCI;False;2020-01-24T12:58:13.389Z;Ilmen;lıcō;True;[];;;;;;[];[];[];toa;formal;"[X1X] ja nẻ ja shỉjā ja rảı bı
   lỉcō né lî ja pa jẻo shíbā na ru mẻa ráı.
= [X1] ja nẻ ja shỉjā bı
   sỉahūaqjēq mủosēu né
   na ru shẻmā
      sîasēu né na
      sîalī shíjā na
      pûınē né sa tủq kẻjēo shỉjā.";[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('Ilmen', 1)])
Lnv5wVqtI;False;2020-01-24T17:14:32.428Z;Ilmen;torū;True;[];;;;;;[];[];[];toa;formal;jẻo tu jẻı ▯ roı ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
gT-TkQi2o;False;2020-01-24T17:20:30.152Z;Ilmen;re;True;[];;;;;;[];[];[];toa;formal;jıoı jẻojēq ga.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
CNUYKakjZ;False;2020-01-25T10:57:00.514Z;Ilmen;kadēoq;True;[];;;;;;[];[];[];eng;informal;▯ declares/pronounces that he/she/they satisfy property ▯ to audience ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
OcqNFO9gY;False;2020-01-25T22:50:28.821Z;Ilmen;leaqshīu;True;[];;;;;;[];[];[];toa;formal;ja shỉkō ja gủkō bı shỉu shíkō gúkō na ru sıa sảqkō bı shỉu sáqkō gúkō na ru bỉe sáqkō shíkō.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
jK0KkhEHm;False;2020-01-25T22:51:45.418Z;Ilmen;leaqbīe;True;[];;;;;;[];[];[];toa;formal;ja shỉkō ja gủkō bı bỉe shíkō gúkō na ru sıa sảqkō bı bỉe sáqkō gúkō na ru shỉu sáqkō shíkō.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
dNnhvCsQk;False;2020-01-26T21:55:59.072Z;Ilmen;peı;True;[];;;;;;[];[];[];toa;informal;▯ pa lủ tủlī go ▯ lî pủınē hóa ja.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ZF4PVezBV;False;2020-01-30T14:17:47.631Z;Ilmen;fıjī;True;[];;;;;;[];[];[];toa;formal;jẻo jí ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
539bvbO0Z;False;2020-01-30T14:57:28.948Z;Ilmen;nejēq;True;[];;;;;;[];[];[];eng;informal;"▯ and ▯ are the case to the same degree/extent; ▯ and ▯ have the property ▯ to the same degree/extent.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
CeOjKLYUA;False;2020-01-30T14:57:52.314Z;Ilmen;huaqjēq;True;[];;;;;;[];[];[];toa;formal;"hủaq ra nẻjēq ▯ ▯; hủaq ra nẻjēq ▯ ▯ ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ThQHiHeOQ;False;2020-01-31T20:14:35.004Z;Ilmen;huq;True;[];;;;;;[];[];[];toa;formal;jıoı tỏhūq ga.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
vhzmp-EPP;False;2020-01-31T20:48:39.938Z;Ilmen;daqjāonē;True;[];;;;;;[];[];[];toa;formal;dủoı go ▯ lú sỉao ▯ hóa na ru fảo ▯ hóa.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
5FoUqtlC1;False;2020-02-02T07:01:06.877Z;akesi;fakīu;True;[];;;;;;[];[];[];eng;informal;▯ pees into the toilet;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '#G71Jt1aHL and please don’t embarrass me'), ('date', '2020-02-29T13:33:27.357Z'), ('author', 'uakci')])];0;OrderedDict([('uakci', -1), ('akesi', 1)])
6IphvkadG;False;2020-02-02T22:40:26.624Z;Ilmen;naojēoq;True;[];;;;;;[];[];[];eng;informal;▯ is a well.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
1KhBSbKDg;False;2020-02-05T12:00:04.709Z;Ilmen;jukū;True;[];;;;;;[];[];[];eng;informal;"▯ hunts; ▯ hunts prey satisfying property ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict([('uakci', 1), ('fagri', -1)])
cTtp6Bskt;False;2020-02-05T19:15:29.646Z;uakci;naqpōaı;False;[];;;;;;[];[];[];eng;informal;▯ is a spermatozoon.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', '(plural: spermatozoa)'), ('date', '2020-02-05T19:15:38.227Z'), ('author', 'uakci')])];0;OrderedDict()
sNtY2ZOAw;False;2020-02-08T21:43:41.868Z;Ilmen;tıjēq;True;[];;;;;;[];[];[];toa;formal;tỉ tu gỏamōa ▯ re ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
ngKjgedJK;False;2020-02-10T18:01:48.132Z;Ilmen;kuqbūaq;True;[];;;;;;[];[];[];eng;informal;▯ means to say ▯ but mistakenly says something erroneous instead.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict([('Ilmen', 0)])
rW-Yylnp3;False;2020-02-11T10:06:15.821Z;Ilmen;porōı;False;[];;;;;;[];[];[];toa;formal;mẻajēq ▯ ▯ roı pó hoı.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hkb4i8Ywb;False;2020-02-17T23:26:07.326Z;Ilmen;shıjūe;True;[];;;;;;[];[];[];eng;informal;"▯ is a January; ▯ is a time point or period satisfying property ▯ and being part of a January.";[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'The second slot is for usage of the sort ""sa shỉjūe shỉchāq"", ""a 1st day of January"".'), ('date', '2020-02-17T23:28:19.011Z'), ('author', 'Ilmen')])]";0;OrderedDict()
iz3oTZC9S;False;2020-02-22T06:49:17.241Z;seaqtaq;moegāq;True;[];;;;;;[];[];[];eng;informal;▯ sympathizes with ▯in feeling ▯;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
bUvtEIJp9;False;2020-02-22T16:08:23.168Z;uakci;uq;True;[];;;;;;[];[];[];eng;informal;▯ oops.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('uakci', 1)])
TuY7EQam5;False;2020-02-24T20:17:19.271Z;Ilmen;beıjāq;True;[];;;;;;[];[];[];eng;informal;"▯ is so much the case; ▯ satisfies property ▯ so much.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wi_TCP8sL;False;2020-02-25T14:35:19.330Z;Ilmen;boshō;True;[];;;;;;[];[];[];eng;informal;▯ gets/acquires ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
FjwjBKVKo;False;2020-02-26T04:55:07.385Z;elements;hoesāı;False;[];;;;;;[];[];[];eng;informal;▯ is helium (element 2);[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
EJtaKWI52;False;2020-02-26T22:40:48.466Z;Ilmen;fuqtīo;True;[];;;;;;[];[];[];eng;informal;predicate ▯ is a mathematical function.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
HYvKQRDj3;False;2020-02-27T20:56:36.825Z;Ilmen;fuaqtūaı;False;[];;;;;;[];[];[];eng;informal;▯ is an image/picture on a physical support.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
wpSiZBw2l;False;2020-03-01T19:16:20.244Z;uakci;guaıdūıbīa;False;[];;;;;;[];[];[];eng;informal;▯, due to overworking, suffers from illness ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
NCk4tXdZM;False;2020-03-01T20:09:44.834Z;uakci;zeonāo;True;[];;;;;;[];[];[];eng;informal;▯ is fruit juice.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
aosVysx2z;False;2020-03-02T02:13:12.967Z;seaqtaq;baqlī;True;[];;;;;;[];[];[];eng;informal;thing(s) in general has/have property ▯ (among the things having the property ▯);[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
61VzXdk0-;False;2020-03-02T22:46:03.971Z;uakci;mumū;True;[];;;;;;[];[];[];eng;informal;▯ is a moo-moo cow.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'Infantile term.'), ('date', '2020-03-02T22:46:07.424Z'), ('author', 'uakci')])];0;OrderedDict()
sxp39LtcC;False;2020-03-03T10:01:54.057Z;Ilmen;lıaıhūa;True;[];;;;;;[];[];[];eng;informal;▯ is a fine (body part).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
V0Kpf4bSE;False;2020-03-03T10:02:06.814Z;Ilmen;lıaıshōaı;False;[];;;;;;[];[];[];eng;informal;▯ is a fine (body part).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
QtU1Vn1Xc;False;2020-03-03T14:27:47.973Z;Ilmen;haqbāıkūa;False;[];;;;;;[];[];[];eng;informal;▯ is a kitchen.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
_1vN_AvYm;False;2020-03-05T11:55:38.852Z;uakci;nıaıpōaı;False;[];;;;;;[];[];[];eng;informal;▯ is an egg.;[];;;;[];[];[];[];[];[];[];[];2;OrderedDict([('magi', 1), ('zeukueqche', 1)])
9LVGphnvO;False;2020-03-07T12:39:50.079Z;Ilmen;gaqmē;True;[];;;;;;[];[];[];eng;informal;▯ is a community (group of interacting organisms).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mpFTUvf3N;False;2020-03-07T21:34:09.716Z;Ilmen;doıjāq;True;[];;;;;;[];[];[];eng;informal;▯ admires ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
97UfZJfGp;False;2020-03-12T21:17:38.726Z;uakci;hahā;True;[];;;;;;[];[];[];eng;informal;▯ overthrows the capitalist system.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'This is to give this silly word a more serious and reasonable meaning — one that my colleagues and I might imagine ever using during our conversations about politics and golf.'), ('date', '2020-03-12T21:18:41.528Z'), ('author', 'uakci')])];0;OrderedDict()
EW-2WEYOC;False;2020-03-16T04:19:16.648Z;akesi;lymāo;True;[];;;;;;[];[];[];eng;informal;▯ laughs their behind off.;[];;;;[];[];[];[];[];[];[];[OrderedDict([('content', 'keyword: lmao'), ('date', '2020-04-30T02:28:09.465Z'), ('author', 'akesi')])];0;OrderedDict()
aKq6tqBxJ;False;2020-03-18T08:29:03.342Z;seaqtaq;nefūrī;True;[];;;;;;[];[];[];eng;informal;"▯ fluctuates as to the degree of it being the case; ▯ fluctuates in how intensely it satisfies property ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
8Dk3bj4e2;False;2020-03-31T12:14:34.532Z;akesi;seaqchūq;True;[];;;;;;[];[];[];eng;informal;▯ vores ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
rI6F-8QQv;False;2020-04-07T15:11:35.642Z;uakci;goaınūa;True;[];;;;;;[];[];[];eng;informal;▯ scrapes/wipes ▯ off ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
hm8OmVHqy;False;2020-04-11T10:47:06.277Z;uakci;juaocūe;True;[];;;;;;[];[];[];eng;informal;▯ is an authority over ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
q1lZ5P5Iv;False;2020-04-13T20:40:24.827Z;Ilmen;ykō;True;[];;;;;;[];[];[];eng;informal;"▯ is the relation obtained by composing the relation ▯ with itself N times, with N being the cardinality of anything satisfying property ▯;
the relation ▯ is the N-th iterate or N-th relational power of the relation ▯, N being the cardinality of anything satisfying property ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
YYBS_blsH;False;2020-04-15T13:30:24.861Z;akesi;tuaıfūq;True;[];;;;;;[];[];[];eng;informal;▯ is a shirt.;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('akesi', 1)])
W5BBIk0Xb;False;2020-05-14T17:01:47.228Z;magi;sushī;True;[];;;;;;[];[];[];eng;informal;▯ is the previous predicate considered individually.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
I7LkV2Aly;False;2020-05-14T18:32:26.910Z;uakci;shıtōaq;True;[];;;;;;[];[];[];eng;informal;▯ is an idiolect / language use idiosyncracy / lisp / personal quirk of ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
qRYg26urY;False;2020-05-19T22:59:46.859Z;uakci;bıelēaq;True;[];;;;;;[];[];[];eng;informal;"▯ comes right after ▯; ▯ starts exactly when ▯ ends.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
z7C3YQjT0;False;2020-05-31T14:31:28.737Z;Ilmen;jeokū;True;[];;;;;;[];[];[];eng;informal;it's ▯ (out of the salient options) which is what satisfies property ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
CHr_LRCIN;False;2020-05-31T14:49:26.672Z;Ilmen;jeokū;True;[];;;;;;[];[];[];eng;informal;"▯ (newsworthy element) satisfies property ▯; ▯ is one of the answers to the question of what satisfies property ▯.";[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
mTmgnvHi5;False;2020-06-01T05:36:10.835Z;magi;sejē;True;[];;;;;;[];[];[];eng;informal;▯ has ▯ as gender/sexuality.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
uGuUjVadO;False;2020-06-01T05:54:15.292Z;magi;fakīu;True;[];;;;;;[];[];[];eng;informal;▯ pees into the toilet ▯;[];;;;[];[];[];[];[];[];[];[];1;OrderedDict([('magi', 1)])
chI0oxulX;False;2020-06-06T15:32:43.599Z;Ilmen;peqjūo;True;[];;;;;;[];[];[];eng;informal;▯ is a letter (written message).;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
PxT8YnUmO;False;2020-06-28T20:41:57.590Z;seaqtaq;cuaılāq;True;[];;;;;;[];[];[];eng;informal;▯ is a liquid (phonetics);[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
tEiknLi87;False;2020-07-03T02:02:56.766Z;seaqtaq;ku'āı;False;[];;;;;;[];[];[];eng;informal; ▯ is ▯'s orientation in regard to property ▯;[];;;;[];[];[];[];[];[];[];"[OrderedDict([('content', 'Word form inspired by ""kuaı"". The second place relates to a scale and/or collection of beliefs or behaviors and the third place describes exactly what behaviors or beliefs the referent of the first place exhibits, or where they are on the scale  ""Kủxāı hı súq lî củe ra cảq ja baq jủaocīao moq?""—""What is your political orientation"" (Or ""Please describe what properties best describe your beliefs/behaviors as relevant to ruling and managing societies"")  This bisyllabic root is purposefully very broad and as such can be used to name sexual, gender, political, etc. orientation'), ('date', '2020-07-03T02:05:38.281Z'), ('author', 'seaqtaq')])]";0;OrderedDict()
00cuExtSr;False;2020-07-04T21:29:02.053Z;magi;luaqnē;True;[];;;;;;[];[];[];eng;informal;▯ has score ▯ in game ▯.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
CuReFMZOk;False;2020-07-08T01:17:33.643Z;magi;morāı;False;[];;;;;;[];[];[];eng;informal;▯ is a text. Mórāı refers back to a mó...teo as if the mó...teo were an ordinary noun, and mórāı were the same word.;[];;;;[];[];[];[];[];[];[];[];0;OrderedDict()
